Suburb/Town Name,Postcode,Local Government Area,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,%_crime_change,crime_quartile,%_property_incr
Sunbury,3429,Hume,124.0,148.0,284.0,216.0,171.0,202.0,155.0,230.0,180.0,127.0,2.42,2.0,84.51
Caroline Springs,3023,Melton,77.0,67.0,64.0,85.0,52.0,43.0,74.0,78.0,52.0,78.0,1.3,2.0,68.05
Sunshine,3020,Brimbank,162.0,132.0,209.0,141.0,165.0,149.0,182.0,250.0,168.0,164.0,1.23,2.0,117.24
Seville,3139,Yarra Ranges,0.0,4.0,2.0,7.0,3.0,4.0,6.0,7.0,6.0,0.0,0.0,2.0,102.5
Garfield,3814,Cardinia,2.0,0.0,1.0,2.0,2.0,3.0,6.0,1.0,3.0,2.0,0.0,2.0,96.3
Newstead,3462,Mount Alexander,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,105.0
Clifton Springs,3222,Greater Geelong,5.0,7.0,4.0,11.0,6.0,3.0,6.0,3.0,7.0,5.0,0.0,2.0,120.24
Newlands Arm,3875,East Gippsland,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,106.25
Newington,3350,Ballarat,4.0,18.0,6.0,8.0,3.0,2.0,6.0,5.0,9.0,4.0,0.0,2.0,101.56
Sandy Point,3959,South Gippsland,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,132.62
Skenes Creek,3233,Colac-Otway,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,82.8
New Gisborne,3438,Macedon Ranges,1.0,6.0,4.0,4.0,5.0,10.0,6.0,12.0,7.0,1.0,0.0,2.0,64.0
Natimuk,3409,Horsham,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,65.66
Mount Helen,3350,Ballarat,1.0,1.0,2.0,3.0,20.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,78.78
Woodend,3442,Macedon Ranges,14.0,16.0,9.0,13.0,9.0,16.0,5.0,26.0,14.0,14.0,0.0,2.0,99.47
Boort,3537,Loddon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,36.51
Aireys Inlet,3231,Surf Coast,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,163.55
Silverleaves,3922,Bass Coast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,332.09
Blackwood,3458,Moorabool,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,135.48
Blind Bight,3980,Casey,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,93.1
Selby,3159,Yarra Ranges,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,2.0,95.24
Avoca,3467,Pyrenees,0.0,1.0,5.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,105.48
Sailors Gully,3556,Greater Bendigo,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,85.77
Goughs Bay,3723,Mansfield,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,173.79
Paradise Beach,3851,Wellington,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,149.24
Port Albert,3971,Wellington,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,99.43
Porepunkah,3740,Alpine,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,201.87
Poowong,3988,South Gippsland,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,130.23
Portland North,3305,Glenelg,0.0,2.0,5.0,4.0,1.0,0.0,5.0,1.0,5.0,0.0,0.0,2.0,-1.67
Plenty,3093,Nillumbik,3.0,3.0,9.0,8.0,2.0,3.0,1.0,6.0,3.0,3.0,0.0,2.0,106.99
Gladstone Park,3043,Hume,12.0,18.0,36.0,32.0,21.0,35.0,54.0,39.0,9.0,12.0,0.0,2.0,89.81
Pyramid Hill,3575,Loddon,1.0,1.0,10.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,77.78
Burnside,3023,Melton,13.0,2.0,7.0,44.0,6.0,6.0,15.0,22.0,3.0,13.0,0.0,2.0,93.46
Rainbow,3424,Hindmarsh,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,129.84
Raymond Island,3880,East Gippsland,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,46.05
Parkville,3052,Melbourne,21.0,37.0,29.0,27.0,26.0,15.0,13.0,31.0,44.0,21.0,0.0,2.0,86.08
Kallista,3791,Yarra Ranges,6.0,1.0,2.0,1.0,8.0,3.0,7.0,0.0,0.0,6.0,0.0,2.0,141.18
Glengarry,3854,Latrobe,3.0,4.0,12.0,3.0,12.0,8.0,1.0,7.0,7.0,3.0,0.0,2.0,164.52
Gordon,3345,Moorabool,0.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,267.15
Bundalong,3730,Moira,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,907.41
Riddells Creek,3431,Macedon Ranges,4.0,4.0,9.0,7.0,5.0,5.0,0.0,21.0,13.0,4.0,0.0,2.0,113.89
Dunolly,3472,Central Goldfields,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,129.59
Hepburn,3461,Hepburn,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,131.96
Anglesea,3230,Surf Coast,1.0,5.0,2.0,1.0,1.0,1.0,1.0,6.0,10.0,1.0,0.0,2.0,211.36
Nyora,3987,South Gippsland,0.0,0.0,0.0,6.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,230.34
Jeparit,3423,Hindmarsh,1.0,2.0,0.0,1.0,7.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,80.12
Jamieson,3723,Mansfield,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,234.63
Breakwater,3219,Greater Geelong,14.0,17.0,8.0,18.0,16.0,20.0,25.0,23.0,7.0,14.0,0.0,2.0,132.75
Fingal,3939,Mornington Peninsula,0.0,3.0,8.0,1.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,146.13
Caulfield,3162,Glen Eira,12.0,20.0,27.0,49.0,23.0,16.0,14.0,17.0,16.0,12.0,0.0,2.0,61.19
Keilor Park,3042,Brimbank,19.0,18.0,20.0,6.0,3.0,8.0,2.0,11.0,7.0,19.0,0.0,2.0,108.79
Mount Dandenong,3767,Yarra Ranges,4.0,28.0,5.0,1.0,2.0,0.0,11.0,15.0,8.0,4.0,0.0,2.0,184.44
Somers,3927,Mornington Peninsula,0.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,181.37
Barnawartha,3688,Indigo,0.0,4.0,0.0,6.0,3.0,1.0,1.0,0.0,8.0,0.0,0.0,2.0,65.31
Meredith,3333,Golden Plains,0.0,2.0,5.0,15.0,2.0,32.0,9.0,0.0,0.0,0.0,0.0,2.0,84.14
Balnarring Beach,3926,Mornington Peninsula,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,146.33
Venus Bay,3956,South Gippsland,0.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,171.75
Tawonga,3697,Alpine,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,98.39
Hopetoun,3396,Yarriambiack,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,143.75
Flowerdale,3717,Murrindindi,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,64.1
Marshall,3216,Greater Geelong,3.0,0.0,1.0,6.0,20.0,6.0,6.0,10.0,5.0,3.0,0.0,2.0,86.39
Corryong,3707,Towong,1.0,1.0,2.0,1.0,1.0,3.0,1.0,6.0,2.0,1.0,0.0,2.0,72.67
Tootgarook,3941,Mornington Peninsula,25.0,32.0,29.0,21.0,16.0,22.0,28.0,41.0,41.0,25.0,0.0,2.0,153.23
Cobden,3266,Corangamite,1.0,7.0,6.0,6.0,4.0,2.0,2.0,6.0,3.0,1.0,0.0,2.0,86.46
Croydon Hills,3136,Maroondah,0.0,1.0,6.0,17.0,1.0,1.0,3.0,13.0,0.0,0.0,0.0,2.0,95.98
Strathmore Heights,3041,Moonee Valley,1.0,5.0,10.0,7.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,83.17
Macs Cove,3723,Mansfield,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,134.63
The Honeysuckles,3851,Wellington,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,134.81
Sunderland Bay,3922,Bass Coast,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,219.72
Meeniyan,3956,South Gippsland,0.0,3.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,291.96
East Warburton,3799,Yarra Ranges,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,80.66
Birchip,3483,Buloke,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,50.0
Wimbledon Heights,3922,Bass Coast,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,157.83
Marlo,3888,East Gippsland,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,96.61
Coldstream,3770,Yarra Ranges,3.0,6.0,9.0,1.0,2.0,14.0,13.0,9.0,8.0,3.0,0.0,2.0,107.79
Port Welshpool,3965,South Gippsland,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,142.68
Marengo,3233,Colac-Otway,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,130.0
Bittern,3918,Mornington Peninsula,4.0,4.0,13.0,15.0,19.0,11.0,11.0,8.0,5.0,4.0,0.0,2.0,117.04
Inglewood,3517,Loddon,1.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,5.0,1.0,0.0,2.0,165.94
Leneva,3691,Wodonga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,75.66
Walkerville,3956,South Gippsland,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,103.23
Wahgunyah,3687,Indigo,1.0,6.0,3.0,2.0,0.0,4.0,0.0,4.0,3.0,1.0,0.0,2.0,83.95
Tawonga South,3698,Alpine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,202.51
Dinner Plain,3898,Alpine,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,130.77
Eumemmerring,3177,Casey,8.0,25.0,29.0,26.0,23.0,16.0,39.0,31.0,14.0,8.0,0.0,2.0,119.55
Indented Head,3223,Greater Geelong,2.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,124.36
Ballarat North,3350,Ballarat,5.0,0.0,4.0,14.0,16.0,7.0,3.0,15.0,8.0,5.0,0.0,2.0,114.53
Balnarring,3926,Mornington Peninsula,1.0,3.0,6.0,6.0,3.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,148.86
Loch Sport,3851,Wellington,0.0,2.0,3.0,2.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,151.51
Lockington,3563,Campaspe,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,100.0
Minyip,3392,Yarriambiack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,95.92
Marysville,3779,Murrindindi,0.0,0.0,0.0,3.0,5.0,11.0,10.0,7.0,3.0,0.0,0.0,2.0,444.44
Endeavour Hills,3802,Casey,74.0,78.0,88.0,78.0,74.0,66.0,91.0,113.0,87.0,73.0,-1.35,2.0,102.5
Hallam,3803,Casey,61.0,48.0,68.0,86.0,105.0,95.0,93.0,97.0,51.0,60.0,-1.64,2.0,98.62
Kensington,3031,Melbourne,59.0,72.0,73.0,47.0,48.0,46.0,41.0,28.0,28.0,58.0,-1.69,2.0,76.67
Greenvale,3059,Hume,34.0,22.0,38.0,51.0,32.0,33.0,59.0,88.0,42.0,33.0,-2.93,2.0,49.09
Deer Park,3023,Brimbank,96.0,121.0,175.0,184.0,104.0,125.0,117.0,110.0,83.0,93.0,-3.12,2.0,86.21
Cairnlea,3023,Brimbank,52.0,48.0,51.0,49.0,26.0,34.0,18.0,61.0,49.0,50.0,-3.84,2.0,62.71
Fitzroy North,3068,Yarra,43.0,59.0,53.0,42.0,59.0,10.0,16.0,44.0,20.0,41.0,-4.64,2.0,80.33
Mill Park,3082,Whittlesea,124.0,118.0,90.0,142.0,143.0,149.0,121.0,126.0,135.0,118.0,-4.83,2.0,97.43
North Geelong,3215,Greater Geelong,20.0,16.0,14.0,21.0,23.0,29.0,62.0,80.0,40.0,19.0,-4.98,2.0,130.51
Hadfield,3046,Merri-bek,41.0,18.0,31.0,35.0,21.0,41.0,45.0,41.0,24.0,38.0,-7.3,2.0,99.35
Brighton,3186,Bayside,75.0,65.0,78.0,38.0,41.0,58.0,33.0,38.0,18.0,69.0,-7.99,2.0,63.0
Brunswick West,3055,Merri-bek,43.0,21.0,28.0,41.0,19.0,34.0,47.0,56.0,76.0,39.0,-9.28,2.0,71.14
Derrimut,3026,Brimbank,21.0,22.0,37.0,15.0,22.0,15.0,14.0,41.0,30.0,19.0,-9.48,2.0,79.14
Dandenong North,3175,Greater Dandenong,103.0,114.0,65.0,73.0,205.0,95.0,116.0,204.0,75.0,93.0,-9.7,2.0,92.31
Hampton,3188,Bayside,30.0,29.0,25.0,17.0,19.0,21.0,23.0,44.0,47.0,27.0,-9.97,2.0,59.06
Richmond,3305,Yarra,390.0,427.0,382.0,378.0,403.0,421.0,509.0,581.0,515.0,351.0,-10.0,2.0,53.89
Colac,3250,Colac-Otway,68.0,39.0,74.0,141.0,51.0,52.0,52.0,133.0,58.0,61.0,-10.28,2.0,128.48
Mooroolbark,3138,Yarra Ranges,52.0,60.0,119.0,160.0,80.0,76.0,86.0,79.0,90.0,46.0,-11.52,2.0,98.41
Strathmore,3041,Moonee Valley,17.0,46.0,17.0,36.0,9.0,10.0,11.0,35.0,11.0,15.0,-11.7,2.0,62.24
Cheltenham,3192,Kingston,83.0,65.0,109.0,112.0,85.0,83.0,108.0,82.0,65.0,73.0,-12.03,2.0,118.49
Casterton,3311,Glenelg,8.0,4.0,3.0,11.0,9.0,6.0,9.0,6.0,8.0,7.0,-12.35,2.0,100.0
Frankston,3199,Frankston,475.0,506.0,433.0,511.0,440.0,442.0,521.0,687.0,521.0,414.0,-12.84,2.0,122.57
Wangaratta,3678,Wangaratta,205.0,250.0,211.0,176.0,172.0,193.0,278.0,187.0,195.0,176.0,-14.14,2.0,120.83
Mitcham,3132,Whitehorse,28.0,23.0,55.0,21.0,34.0,68.0,33.0,63.0,28.0,24.0,-14.23,2.0,86.92
Prahran,3181,Stonnington,178.0,192.0,186.0,279.0,343.0,280.0,212.0,222.0,155.0,152.0,-14.6,2.0,76.77
Carnegie,3163,Glen Eira,33.0,29.0,56.0,67.0,49.0,50.0,36.0,34.0,22.0,28.0,-15.11,2.0,67.63
Mount Pleasant,3350,Ballarat,13.0,1.0,11.0,7.0,17.0,11.0,20.0,10.0,19.0,11.0,-15.27,2.0,113.38
Bentleigh East,3165,Glen Eira,75.0,72.0,109.0,98.0,72.0,86.0,101.0,78.0,52.0,63.0,-15.98,2.0,103.73
Meadow Heights,3048,Hume,68.0,54.0,76.0,115.0,91.0,122.0,91.0,142.0,62.0,57.0,-16.15,2.0,89.27
Doveton,3177,Casey,74.0,71.0,131.0,134.0,122.0,121.0,128.0,128.0,43.0,62.0,-16.19,2.0,106.95
Sydenham,3037,Brimbank,43.0,34.0,23.0,15.0,17.0,26.0,22.0,40.0,39.0,36.0,-16.24,2.0,58.82
Kerang,3579,Gannawarra,30.0,15.0,24.0,30.0,28.0,17.0,30.0,62.0,19.0,25.0,-16.61,2.0,75.99
Clifton Hill,3068,Yarra,42.0,72.0,54.0,50.0,16.0,24.0,29.0,27.0,27.0,35.0,-16.63,2.0,92.62
South Morang,3752,Whittlesea,60.0,45.0,107.0,65.0,56.0,55.0,59.0,101.0,49.0,49.0,-18.3,2.0,81.93
Templestowe,3106,Manningham,32.0,42.0,31.0,16.0,25.0,26.0,25.0,35.0,33.0,26.0,-18.69,2.0,90.06
Jacana,3047,Hume,21.0,15.0,26.0,44.0,27.0,29.0,40.0,29.0,14.0,17.0,-18.96,2.0,90.87
Coburg,3058,Merri-bek,113.0,71.0,79.0,146.0,110.0,146.0,152.0,135.0,91.0,91.0,-19.45,2.0,99.45
Wurruk,3850,Wellington,5.0,1.0,1.0,2.0,7.0,8.0,4.0,4.0,11.0,4.0,-19.61,2.0,53.16
Seabrook,3028,Hobsons Bay,5.0,7.0,6.0,21.0,9.0,6.0,5.0,2.0,8.0,4.0,-19.61,2.0,84.62
Drysdale,3222,Greater Geelong,5.0,5.0,0.0,4.0,7.0,1.0,2.0,7.0,5.0,4.0,-19.61,2.0,106.41
Hamilton,3300,Southern Grampians,78.0,58.0,60.0,122.0,132.0,220.0,117.0,128.0,69.0,62.0,-20.49,2.0,87.01
Newport,3015,Hobsons Bay,33.0,26.0,18.0,27.0,34.0,21.0,22.0,19.0,18.0,26.0,-21.15,2.0,94.24
Mentone,3194,Kingston,33.0,48.0,50.0,73.0,32.0,33.0,26.0,58.0,31.0,26.0,-21.15,2.0,74.18
Wheelers Hill,3150,Monash,23.0,21.0,37.0,38.0,19.0,37.0,38.0,61.0,23.0,18.0,-21.65,2.0,97.03
Hawthorn East,3123,Boroondara,23.0,23.0,19.0,22.0,16.0,16.0,19.0,29.0,34.0,18.0,-21.65,2.0,43.61
Camberwell,3124,Boroondara,32.0,39.0,24.0,42.0,38.0,45.0,68.0,33.0,38.0,25.0,-21.81,2.0,73.88
Numurkah,3636,Moira,31.0,11.0,11.0,15.0,11.0,15.0,22.0,39.0,23.0,24.0,-22.51,2.0,97.44
Footscray,3011,Maribyrnong,257.0,198.0,207.0,236.0,137.0,160.0,181.0,183.0,159.0,198.0,-22.95,2.0,66.0
Mooroopna,3629,Greater Shepparton,65.0,51.0,83.0,66.0,72.0,90.0,67.0,76.0,56.0,50.0,-23.04,2.0,90.6
Williamstown,3016,Hobsons Bay,58.0,54.0,48.0,45.0,19.0,33.0,34.0,29.0,34.0,44.0,-24.1,2.0,71.25
Hurstbridge,3099,Nillumbik,4.0,3.0,4.0,5.0,8.0,13.0,9.0,11.0,13.0,3.0,-24.39,2.0,188.38
Paynesville,3880,East Gippsland,4.0,3.0,20.0,7.0,7.0,4.0,7.0,16.0,20.0,3.0,-24.39,2.0,92.58
Blairgowrie,3942,Mornington Peninsula,4.0,5.0,1.0,0.0,0.0,1.0,2.0,11.0,3.0,3.0,-24.39,2.0,174.22
Kinglake,3763,Murrindindi,4.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,3.0,-24.39,2.0,141.67
Briar Hill,3088,Banyule,4.0,3.0,8.0,7.0,0.0,0.0,6.0,8.0,12.0,3.0,-24.39,2.0,111.79
Highett,3190,Bayside,53.0,61.0,66.0,73.0,49.0,77.0,94.0,58.0,16.0,40.0,-24.48,2.0,108.0
Hamlyn Heights,3215,Greater Geelong,12.0,12.0,7.0,26.0,14.0,5.0,5.0,22.0,7.0,9.0,-24.79,2.0,121.18
Wendouree,3350,Ballarat,87.0,105.0,78.0,104.0,32.0,57.0,54.0,30.0,53.0,64.0,-26.41,2.0,103.7
Bulleen,3105,Manningham,30.0,30.0,16.0,19.0,23.0,11.0,18.0,38.0,43.0,22.0,-26.58,2.0,71.92
Maidstone,3012,Maribyrnong,45.0,57.0,77.0,58.0,39.0,40.0,64.0,101.0,58.0,33.0,-26.61,2.0,94.39
Collingwood,3066,Yarra,96.0,151.0,128.0,120.0,76.0,61.0,113.0,131.0,60.0,70.0,-27.06,2.0,73.95
Coburg North,3058,Merri-bek,51.0,28.0,53.0,48.0,57.0,68.0,70.0,43.0,18.0,37.0,-27.4,2.0,100.74
Diamond Creek,3089,Nillumbik,18.0,19.0,30.0,23.0,25.0,42.0,20.0,44.0,18.0,13.0,-27.62,2.0,104.68
Elsternwick,3185,Glen Eira,36.0,25.0,31.0,56.0,28.0,50.0,31.0,37.0,107.0,26.0,-27.7,2.0,63.66
Kings Park,3021,Brimbank,36.0,43.0,95.0,90.0,27.0,41.0,23.0,52.0,68.0,26.0,-27.7,2.0,106.35
Rowville,3178,Knox,140.0,211.0,174.0,124.0,162.0,154.0,159.0,197.0,77.0,100.0,-28.55,2.0,88.6
Port Fairy,3284,Moyne,10.0,5.0,9.0,4.0,6.0,5.0,2.0,9.0,11.0,7.0,-29.7,2.0,181.25
Trafalgar,3824,Baw Baw,30.0,35.0,18.0,25.0,14.0,18.0,11.0,33.0,22.0,21.0,-29.9,2.0,89.05
Camperdown,3260,Corangamite,23.0,5.0,15.0,11.0,25.0,4.0,3.0,13.0,18.0,16.0,-30.3,2.0,83.64
Herne Hill,3218,Greater Geelong,13.0,10.0,6.0,13.0,2.0,24.0,13.0,15.0,12.0,9.0,-30.53,2.0,124.29
Nunawading,3131,Whitehorse,29.0,37.0,31.0,22.0,15.0,10.0,43.0,62.0,45.0,20.0,-30.93,1.0,103.14
Berwick,3806,Casey,141.0,195.0,156.0,126.0,94.0,142.0,140.0,160.0,166.0,97.0,-31.18,1.0,90.4
Ascot Vale,3032,Moonee Valley,129.0,101.0,131.0,106.0,113.0,90.0,131.0,92.0,61.0,88.0,-31.76,1.0,72.79
Park Orchards,3114,Manningham,3.0,12.0,2.0,7.0,0.0,4.0,10.0,1.0,1.0,2.0,-32.26,1.0,135.17
Belgrave South,3160,Yarra Ranges,3.0,0.0,6.0,2.0,3.0,0.0,9.0,13.0,2.0,2.0,-32.26,1.0,61.5
Beaufort,3373,Pyrenees,3.0,6.0,3.0,1.0,0.0,0.0,1.0,2.0,6.0,2.0,-32.26,1.0,104.3
Invermay Park,3350,Ballarat,3.0,2.0,3.0,3.0,0.0,4.0,1.0,2.0,0.0,2.0,-32.26,1.0,91.8
Woori Yallock,3139,Yarra Ranges,6.0,3.0,5.0,5.0,1.0,3.0,17.0,17.0,8.0,4.0,-32.79,1.0,86.52
Eaglemont,3084,Banyule,6.0,10.0,6.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,-32.79,1.0,84.7
Menzies Creek,3159,Yarra Ranges,6.0,0.0,4.0,2.0,6.0,3.0,1.0,7.0,2.0,4.0,-32.79,1.0,65.05
Lower Plenty,3093,Banyule,6.0,4.0,4.0,12.0,11.0,5.0,13.0,10.0,18.0,4.0,-32.79,1.0,128.95
Watsonia North,3087,Banyule,6.0,1.0,8.0,14.0,12.0,8.0,0.0,19.0,5.0,4.0,-32.79,1.0,92.25
Flemington,3031,Moonee Valley,286.0,271.0,162.0,88.0,81.0,107.0,241.0,119.0,111.0,192.0,-32.86,1.0,94.43
East Geelong,3219,Greater Geelong,9.0,1.0,12.0,10.0,18.0,29.0,25.0,21.0,18.0,6.0,-32.97,1.0,88.0
Fitzroy,3065,Yarra,121.0,262.0,186.0,141.0,95.0,92.0,93.0,128.0,70.0,81.0,-33.03,1.0,63.23
Mount Martha,3934,Mornington Peninsula,12.0,8.0,20.0,22.0,10.0,23.0,28.0,34.0,24.0,8.0,-33.06,1.0,147.42
Taylors Lakes,3038,Brimbank,57.0,52.0,80.0,42.0,53.0,61.0,64.0,66.0,45.0,38.0,-33.27,1.0,85.41
Leongatha,3953,South Gippsland,38.0,20.0,33.0,42.0,28.0,28.0,18.0,12.0,21.0,25.0,-34.12,1.0,80.0
Malvern East,3145,Stonnington,108.0,28.0,135.0,67.0,51.0,69.0,99.0,112.0,81.0,71.0,-34.23,1.0,100.83
Box Hill North,3129,Whitehorse,29.0,17.0,7.0,12.0,15.0,33.0,15.0,10.0,15.0,19.0,-34.36,1.0,96.51
Belgrave,3160,Yarra Ranges,17.0,12.0,12.0,16.0,8.0,24.0,25.0,37.0,11.0,11.0,-35.09,1.0,122.68
Frankston North,3200,Frankston,130.0,110.0,117.0,165.0,123.0,142.0,100.0,75.0,70.0,82.0,-36.89,1.0,141.18
Ballarat Central,3350,Ballarat,143.0,196.0,137.0,118.0,100.0,151.0,112.0,117.0,46.0,90.0,-37.04,1.0,120.5
Rippleside,3215,Greater Geelong,5.0,5.0,4.0,0.0,3.0,8.0,6.0,8.0,7.0,3.0,-39.22,1.0,55.56
Pearcedale,3912,Casey,5.0,3.0,2.0,11.0,8.0,3.0,9.0,1.0,3.0,3.0,-39.22,1.0,155.84
Narre Warren North,3804,Casey,33.0,16.0,23.0,25.0,29.0,24.0,28.0,40.0,24.0,20.0,-39.27,1.0,114.23
Mansfield,3722,Mansfield,10.0,19.0,11.0,28.0,17.0,15.0,12.0,31.0,22.0,6.0,-39.6,1.0,118.41
Canterbury,3126,Boroondara,10.0,6.0,3.0,3.0,8.0,13.0,14.0,0.0,5.0,6.0,-39.6,1.0,63.08
Lysterfield,3156,Knox,15.0,40.0,33.0,22.0,36.0,11.0,25.0,39.0,20.0,9.0,-39.74,1.0,71.09
Elwood,3184,Port Phillip,37.0,55.0,65.0,24.0,32.0,48.0,41.0,34.0,60.0,22.0,-40.43,1.0,73.33
Keysborough,3173,Greater Dandenong,120.0,131.0,83.0,130.0,123.0,94.0,146.0,116.0,75.0,71.0,-40.8,1.0,114.94
Bacchus Marsh,3340,Moorabool,58.0,46.0,58.0,68.0,36.0,35.0,46.0,81.0,55.0,34.0,-41.31,1.0,84.8
Delahey,3037,Brimbank,41.0,50.0,50.0,73.0,39.0,17.0,25.0,34.0,28.0,24.0,-41.36,1.0,78.26
Ballarat East,3350,Ballarat,24.0,34.0,26.0,16.0,16.0,13.0,21.0,26.0,41.0,14.0,-41.49,1.0,103.77
Mount Eliza,3930,Mornington Peninsula,19.0,22.0,32.0,33.0,28.0,18.0,28.0,27.0,27.0,11.0,-41.88,1.0,135.67
Avondale Heights,3034,Moonee Valley,42.0,26.0,30.0,30.0,41.0,21.0,26.0,36.0,11.0,24.0,-42.76,1.0,85.92
Long Gully,3550,Greater Bendigo,30.0,34.0,33.0,20.0,37.0,28.0,42.0,51.0,24.0,17.0,-43.19,1.0,118.91
Aspendale,3195,Kingston,23.0,29.0,20.0,21.0,3.0,11.0,43.0,21.0,5.0,13.0,-43.29,1.0,117.74
Keilor,3036,Brimbank,9.0,10.0,27.0,38.0,16.0,11.0,16.0,17.0,9.0,5.0,-43.96,1.0,66.46
Balwyn North,3104,Boroondara,45.0,33.0,25.0,28.0,22.0,28.0,23.0,9.0,29.0,25.0,-44.35,1.0,59.4
Castlemaine,3450,Mount Alexander,29.0,24.0,32.0,29.0,42.0,57.0,42.0,66.0,30.0,16.0,-44.67,1.0,92.75
