Suburb/Town Name,Postcode,Local Government Area,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,%_crime_change,crime_quartile,%_property_incr
Oakleigh South,3167,Monash,24.0,27.0,21.0,13.0,18.0,21.0,22.0,36.0,16.0,21.0,-12.45,2.0,105.22
Rowville,3178,Knox,63.0,118.0,130.0,124.0,62.0,119.0,68.0,76.0,57.0,55.0,-12.68,2.0,88.6
Coburg North,3058,Merri-bek,39.0,27.0,59.0,46.0,42.0,48.0,51.0,35.0,26.0,34.0,-12.79,2.0,100.74
Altona,3018,Hobsons Bay,61.0,79.0,72.0,58.0,58.0,56.0,75.0,55.0,63.0,53.0,-13.09,2.0,77.04
Boronia,3155,Knox,130.0,153.0,115.0,147.0,190.0,165.0,160.0,170.0,130.0,112.0,-13.84,2.0,85.53
Maldon,3463,Mount Alexander,7.0,5.0,3.0,3.0,3.0,1.0,0.0,3.0,2.0,6.0,-14.08,2.0,120.0
Ringwood North,3134,Maroondah,7.0,16.0,21.0,5.0,5.0,5.0,2.0,2.0,10.0,6.0,-14.08,2.0,79.08
Hallam,3803,Casey,85.0,53.0,88.0,64.0,67.0,51.0,74.0,58.0,45.0,73.0,-14.1,2.0,98.62
Mildura,3500,Mildura,621.0,617.0,526.0,551.0,751.0,586.0,549.0,393.0,389.0,532.0,-14.33,2.0,94.9
Watsonia,3087,Banyule,13.0,22.0,22.0,49.0,16.0,39.0,21.0,30.0,30.0,11.0,-15.27,2.0,88.12
Broadmeadows,3047,Hume,192.0,222.0,214.0,226.0,254.0,256.0,217.0,219.0,193.0,162.0,-15.62,2.0,84.62
Sunbury,3429,Hume,115.0,167.0,196.0,167.0,143.0,189.0,225.0,229.0,129.0,97.0,-15.64,2.0,84.51
Orbost,3888,East Gippsland,19.0,21.0,44.0,23.0,26.0,14.0,20.0,9.0,15.0,16.0,-15.71,2.0,101.92
Hadfield,3046,Merri-bek,31.0,20.0,24.0,33.0,23.0,32.0,34.0,16.0,17.0,26.0,-16.08,2.0,99.35
Fitzroy North,3068,Yarra,61.0,66.0,40.0,52.0,64.0,28.0,35.0,64.0,17.0,51.0,-16.37,2.0,80.33
Robinvale,3549,Swan Hill,18.0,63.0,42.0,59.0,33.0,28.0,31.0,24.0,26.0,15.0,-16.57,2.0,165.68
Ringwood East,3135,Maroondah,35.0,45.0,48.0,53.0,32.0,33.0,30.0,18.0,35.0,29.0,-17.09,2.0,96.53
Essendon,3040,Moonee Valley,75.0,65.0,61.0,88.0,61.0,87.0,80.0,72.0,78.0,62.0,-17.31,2.0,104.94
Warrnambool,3280,Warrnambool,243.0,234.0,231.0,293.0,316.0,320.0,304.0,226.0,221.0,200.0,-17.69,2.0,80.77
Box Hill North,3129,Whitehorse,11.0,7.0,9.0,7.0,7.0,13.0,14.0,4.0,15.0,9.0,-18.02,2.0,96.51
Mill Park,3082,Whittlesea,98.0,108.0,89.0,102.0,75.0,113.0,88.0,79.0,86.0,80.0,-18.35,2.0,97.43
Eaglemont,3084,Banyule,5.0,3.0,3.0,6.0,10.0,5.0,3.0,4.0,1.0,4.0,-19.61,2.0,84.7
Kalorama,3766,Yarra Ranges,5.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,4.0,-19.61,2.0,154.46
Carrum Downs,3201,Frankston,132.0,134.0,128.0,144.0,100.0,101.0,130.0,115.0,136.0,106.0,-19.68,2.0,120.61
Lakes Entrance,3909,East Gippsland,96.0,111.0,86.0,92.0,95.0,98.0,69.0,117.0,69.0,77.0,-19.77,2.0,100.37
Hughesdale,3166,Monash,15.0,11.0,20.0,18.0,3.0,4.0,11.0,19.0,9.0,12.0,-19.87,2.0,98.17
West Melbourne,3003,Melbourne,129.0,95.0,103.0,102.0,100.0,132.0,142.0,64.0,94.0,103.0,-20.14,2.0,28.84
Nunawading,3131,Whitehorse,29.0,25.0,36.0,36.0,54.0,36.0,23.0,39.0,21.0,23.0,-20.62,2.0,103.14
Altona Meadows,3028,Hobsons Bay,58.0,50.0,50.0,48.0,36.0,30.0,55.0,60.0,48.0,46.0,-20.65,2.0,92.31
Cheltenham,3192,Kingston,86.0,107.0,80.0,89.0,101.0,122.0,102.0,114.0,50.0,68.0,-20.91,2.0,118.49
Daylesford,3460,Hepburn,9.0,10.0,7.0,6.0,9.0,8.0,10.0,14.0,13.0,7.0,-21.98,2.0,132.47
Jan Juc,3228,Surf Coast,9.0,4.0,1.0,3.0,2.0,2.0,5.0,13.0,6.0,7.0,-21.98,2.0,137.39
Corio,3214,Greater Geelong,154.0,123.0,155.0,143.0,146.0,163.0,140.0,122.0,191.0,120.0,-22.06,2.0,127.83
Murrumbeena,3163,Glen Eira,18.0,13.0,12.0,30.0,20.0,21.0,24.0,13.0,5.0,14.0,-22.1,2.0,101.72
Keilor East,3033,Moonee Valley,22.0,28.0,22.0,30.0,34.0,41.0,16.0,26.0,28.0,17.0,-22.62,2.0,84.38
Clarinda,3169,Kingston,22.0,9.0,13.0,9.0,10.0,9.0,12.0,4.0,18.0,17.0,-22.62,2.0,123.43
Kealba,3021,Brimbank,13.0,35.0,28.0,29.0,28.0,26.0,21.0,13.0,12.0,10.0,-22.9,2.0,104.05
Templestowe Lower,3107,Manningham,26.0,12.0,14.0,14.0,17.0,28.0,14.0,11.0,23.0,20.0,-22.99,2.0,116.53
Burwood,3125,Whitehorse,39.0,33.0,24.0,43.0,41.0,15.0,20.0,27.0,24.0,30.0,-23.02,2.0,76.92
Knoxfield,3180,Knox,17.0,11.0,28.0,22.0,13.0,16.0,13.0,16.0,26.0,13.0,-23.39,2.0,108.0
Croydon,3136,Maroondah,179.0,116.0,156.0,184.0,168.0,149.0,133.0,185.0,190.0,137.0,-23.45,2.0,93.72
Balaclava,3183,Port Phillip,46.0,39.0,60.0,41.0,50.0,38.0,58.0,55.0,34.0,35.0,-23.86,2.0,92.91
Delacombe,3356,Ballarat,29.0,11.0,25.0,23.0,40.0,43.0,26.0,58.0,13.0,22.0,-24.05,2.0,96.43
Balnarring,3926,Mornington Peninsula,4.0,7.0,1.0,4.0,3.0,6.0,15.0,7.0,2.0,3.0,-24.39,2.0,148.86
Kilsyth South,3137,Maroondah,4.0,4.0,2.0,8.0,5.0,11.0,2.0,6.0,1.0,3.0,-24.39,2.0,118.43
Burnside Heights,3023,Melton,8.0,18.0,16.0,4.0,7.0,3.0,5.0,3.0,5.0,6.0,-24.69,2.0,67.1
Doveton,3177,Casey,88.0,73.0,110.0,74.0,78.0,95.0,97.0,55.0,40.0,66.0,-24.97,2.0,106.95
Bentleigh East,3165,Glen Eira,35.0,43.0,65.0,76.0,38.0,67.0,56.0,37.0,27.0,26.0,-25.64,2.0,103.73
Ringwood,3134,Maroondah,236.0,211.0,222.0,293.0,242.0,279.0,326.0,203.0,172.0,173.0,-26.68,2.0,87.39
Highett,3190,Bayside,56.0,84.0,95.0,87.0,88.0,64.0,75.0,51.0,32.0,41.0,-26.74,2.0,108.0
California Gully,3556,Greater Bendigo,33.0,39.0,27.0,12.0,28.0,32.0,29.0,25.0,29.0,24.0,-27.19,2.0,73.47
Glenroy,3046,Merri-bek,76.0,144.0,121.0,84.0,97.0,125.0,105.0,138.0,81.0,55.0,-27.6,2.0,79.52
Bayswater,3153,Knox,83.0,95.0,64.0,87.0,102.0,110.0,65.0,72.0,93.0,60.0,-27.68,2.0,104.25
Toorak,3142,Stonnington,61.0,63.0,46.0,26.0,29.0,48.0,55.0,33.0,38.0,44.0,-27.82,2.0,58.43
Ararat,3377,Ararat,129.0,158.0,145.0,114.0,89.0,120.0,77.0,94.0,105.0,93.0,-27.89,2.0,88.89
Middle Park,3206,Port Phillip,7.0,5.0,17.0,13.0,8.0,6.0,4.0,10.0,10.0,5.0,-28.17,2.0,63.78
Norlane,3214,Greater Geelong,138.0,86.0,166.0,163.0,102.0,143.0,160.0,171.0,145.0,98.0,-28.96,2.0,149.38
Merbein,3505,Mildura,24.0,14.0,7.0,29.0,26.0,8.0,24.0,12.0,12.0,17.0,-29.05,2.0,110.32
Upper Ferntree Gully,3156,Knox,10.0,34.0,21.0,25.0,24.0,26.0,12.0,14.0,14.0,7.0,-29.7,2.0,103.45
Traralgon,3844,Latrobe,453.0,447.0,511.0,476.0,392.0,349.0,288.0,351.0,367.0,317.0,-30.02,2.0,72.86
North Geelong,3215,Greater Geelong,23.0,27.0,21.0,28.0,26.0,48.0,58.0,73.0,42.0,16.0,-30.3,2.0,130.51
Niddrie,3042,Moonee Valley,13.0,4.0,13.0,7.0,17.0,7.0,12.0,13.0,5.0,9.0,-30.53,2.0,42.14
Narre Warren North,3804,Casey,16.0,14.0,8.0,18.0,24.0,18.0,16.0,23.0,6.0,11.0,-31.06,2.0,114.23
Flora Hill,3550,Greater Bendigo,16.0,15.0,22.0,9.0,2.0,6.0,28.0,18.0,14.0,11.0,-31.06,2.0,77.42
Moonee Ponds,3039,Moonee Valley,80.0,67.0,61.0,82.0,98.0,104.0,68.0,57.0,50.0,55.0,-31.21,2.0,119.75
Bendigo,3550,Greater Bendigo,407.0,481.0,363.0,332.0,336.0,373.0,278.0,296.0,214.0,279.0,-31.44,2.0,94.12
Dandenong,3175,Greater Dandenong,863.0,761.0,914.0,899.0,922.0,860.0,761.0,566.0,457.0,590.0,-31.63,2.0,76.54
Alexandra,3714,Murrindindi,22.0,48.0,19.0,23.0,8.0,9.0,7.0,10.0,4.0,15.0,-31.67,2.0,108.81
Strathdale,3550,Greater Bendigo,22.0,6.0,12.0,15.0,8.0,15.0,17.0,14.0,14.0,15.0,-31.67,2.0,72.61
Warragul,3820,Baw Baw,189.0,190.0,101.0,120.0,96.0,93.0,145.0,106.0,128.0,129.0,-31.73,2.0,105.71
Marshall,3216,Greater Geelong,3.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,2.0,-32.26,2.0,86.39
Eagle Point,3878,East Gippsland,3.0,0.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,-32.26,2.0,85.9
Wandin North,3139,Yarra Ranges,3.0,5.0,7.0,11.0,3.0,2.0,1.0,12.0,0.0,2.0,-32.26,2.0,120.86
Elliminyt,3250,Colac-Otway,3.0,2.0,3.0,12.0,1.0,3.0,1.0,4.0,2.0,2.0,-32.26,2.0,94.28
Chewton,3451,Mount Alexander,3.0,1.0,4.0,0.0,3.0,0.0,1.0,5.0,4.0,2.0,-32.26,2.0,396.0
Stratford,3862,Wellington,3.0,2.0,2.0,7.0,7.0,7.0,4.0,11.0,12.0,2.0,-32.26,2.0,101.52
Wandana Heights,3216,Greater Geelong,3.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,-32.26,2.0,90.74
Horsham,3400,Horsham,194.0,216.0,221.0,200.0,136.0,174.0,151.0,106.0,137.0,131.0,-32.46,2.0,76.74
Aspendale Gardens,3195,Kingston,6.0,6.0,5.0,9.0,1.0,2.0,15.0,0.0,7.0,4.0,-32.79,2.0,97.27
Clunes,3370,Hepburn,6.0,4.0,2.0,4.0,4.0,0.0,2.0,8.0,2.0,4.0,-32.79,2.0,132.88
Canadian,3350,Ballarat,9.0,18.0,7.0,11.0,6.0,17.0,10.0,5.0,17.0,6.0,-32.97,2.0,76.12
Warburton,3799,Yarra Ranges,12.0,9.0,3.0,11.0,9.0,15.0,3.0,6.0,5.0,8.0,-33.06,2.0,166.13
Gisborne,3437,Macedon Ranges,21.0,27.0,42.0,58.0,32.0,21.0,27.0,56.0,47.0,14.0,-33.18,2.0,126.81
Beaconsfield,3807,Cardinia,24.0,32.0,25.0,28.0,32.0,34.0,31.0,21.0,12.0,16.0,-33.2,2.0,83.14
Whittington,3219,Greater Geelong,24.0,30.0,50.0,55.0,41.0,31.0,55.0,52.0,16.0,16.0,-33.2,2.0,125.1
Mansfield,3722,Mansfield,24.0,28.0,29.0,36.0,29.0,34.0,27.0,22.0,27.0,16.0,-33.2,2.0,118.41
Elsternwick,3185,Glen Eira,48.0,50.0,57.0,49.0,54.0,108.0,36.0,34.0,28.0,32.0,-33.26,2.0,63.66
Brunswick,3056,Merri-bek,142.0,115.0,144.0,150.0,145.0,150.0,170.0,105.0,79.0,94.0,-33.78,2.0,76.67
Cairnlea,3023,Brimbank,38.0,28.0,38.0,48.0,26.0,18.0,42.0,49.0,49.0,25.0,-34.12,2.0,62.71
Mooroopna,3629,Greater Shepparton,75.0,69.0,82.0,107.0,89.0,98.0,48.0,53.0,50.0,49.0,-34.62,2.0,90.6
Prahran,3181,Stonnington,366.0,369.0,311.0,276.0,271.0,322.0,259.0,153.0,197.0,237.0,-35.24,2.0,76.77
Camberwell,3124,Boroondara,68.0,54.0,52.0,50.0,109.0,36.0,48.0,33.0,33.0,44.0,-35.24,2.0,73.88
Rockbank,3335,Melton,14.0,5.0,3.0,18.0,7.0,16.0,15.0,15.0,4.0,9.0,-35.46,2.0,94.98
Fairfield,3078,Darebin,19.0,23.0,13.0,21.0,23.0,14.0,13.0,14.0,6.0,12.0,-36.65,2.0,68.31
Seaford,3198,Frankston,171.0,225.0,173.0,263.0,158.0,179.0,136.0,135.0,148.0,108.0,-36.82,2.0,118.38
Donvale,3111,Manningham,8.0,23.0,18.0,9.0,21.0,7.0,29.0,12.0,10.0,5.0,-37.04,2.0,79.32
Bittern,3918,Mornington Peninsula,8.0,4.0,13.0,17.0,18.0,1.0,9.0,2.0,6.0,5.0,-37.04,2.0,117.04
Lake Wendouree,3350,Ballarat,8.0,11.0,5.0,17.0,5.0,17.0,7.0,3.0,7.0,5.0,-37.04,2.0,62.85
Taylors Lakes,3038,Brimbank,70.0,54.0,54.0,66.0,57.0,86.0,58.0,61.0,46.0,44.0,-37.09,2.0,85.41
Dallas,3047,Hume,51.0,41.0,27.0,46.0,28.0,58.0,38.0,17.0,26.0,32.0,-37.18,2.0,91.07
Armadale,3143,Stonnington,24.0,22.0,18.0,28.0,19.0,26.0,23.0,13.0,15.0,15.0,-37.34,2.0,62.45
Belmont,3216,Greater Geelong,40.0,39.0,40.0,49.0,40.0,36.0,47.0,51.0,47.0,25.0,-37.41,2.0,106.94
Swan Hill,3585,Swan Hill,205.0,217.0,266.0,184.0,175.0,189.0,175.0,138.0,174.0,127.0,-38.03,2.0,57.56
Diamond Creek,3089,Nillumbik,34.0,10.0,25.0,17.0,30.0,21.0,37.0,45.0,22.0,21.0,-38.12,2.0,104.68
Blackburn North,3130,Whitehorse,13.0,4.0,3.0,2.0,8.0,5.0,4.0,4.0,14.0,8.0,-38.17,2.0,106.72
Foster,3960,South Gippsland,5.0,7.0,2.0,1.0,3.0,2.0,4.0,2.0,0.0,3.0,-39.22,2.0,66.11
Lake Boga,3584,Swan Hill,5.0,5.0,2.0,15.0,1.0,7.0,3.0,2.0,6.0,3.0,-39.22,2.0,71.5
Wattle Glen,3096,Nillumbik,5.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,-39.22,2.0,88.42
Briar Hill,3088,Banyule,5.0,3.0,7.0,7.0,2.0,0.0,7.0,4.0,1.0,3.0,-39.22,2.0,111.79
Huntly,3163,Greater Bendigo,5.0,2.0,3.0,3.0,6.0,9.0,7.0,7.0,9.0,3.0,-39.22,2.0,62.37
Seymour,3660,Mitchell,119.0,90.0,129.0,118.0,120.0,160.0,94.0,92.0,88.0,72.0,-39.46,2.0,90.91
Moe,3825,Latrobe,167.0,210.0,222.0,194.0,153.0,169.0,174.0,159.0,141.0,101.0,-39.5,2.0,116.13
Keysborough,3173,Greater Dandenong,96.0,81.0,77.0,76.0,65.0,83.0,85.0,70.0,49.0,58.0,-39.54,2.0,114.94
Croydon South,3136,Maroondah,10.0,9.0,13.0,20.0,5.0,3.0,9.0,17.0,9.0,6.0,-39.6,2.0,100.79
Vermont,3133,Whitehorse,25.0,26.0,13.0,6.0,27.0,21.0,8.0,3.0,12.0,15.0,-39.84,2.0,105.74
St Kilda East,3183,Port Phillip,67.0,27.0,19.0,20.0,26.0,19.0,34.0,32.0,36.0,40.0,-40.24,2.0,14.23
Newport,3015,Hobsons Bay,52.0,56.0,44.0,68.0,46.0,118.0,24.0,20.0,15.0,31.0,-40.31,2.0,94.24
Mount Eliza,3930,Mornington Peninsula,22.0,23.0,21.0,45.0,39.0,14.0,17.0,16.0,17.0,13.0,-40.72,2.0,135.67
Ascot Vale,3032,Moonee Valley,75.0,50.0,86.0,75.0,171.0,83.0,90.0,56.0,58.0,44.0,-41.28,2.0,72.79
Lilydale,3140,Yarra Ranges,128.0,151.0,144.0,165.0,104.0,117.0,97.0,120.0,85.0,75.0,-41.37,2.0,81.45
Eltham,3095,Nillumbik,55.0,29.0,29.0,41.0,32.0,42.0,52.0,48.0,21.0,32.0,-41.74,2.0,104.28
Parkville,3052,Melbourne,43.0,50.0,38.0,39.0,44.0,40.0,56.0,40.0,44.0,25.0,-41.76,2.0,86.08
Chelsea Heights,3196,Kingston,26.0,27.0,28.0,21.0,10.0,7.0,13.0,11.0,6.0,15.0,-42.15,2.0,111.83
Ripponlea,3185,Port Phillip,7.0,5.0,0.0,1.0,5.0,6.0,3.0,1.0,4.0,4.0,-42.25,2.0,67.51
Bulleen,3105,Manningham,14.0,14.0,10.0,11.0,14.0,8.0,34.0,19.0,20.0,8.0,-42.55,2.0,71.92
South Melbourne,3205,Port Phillip,246.0,239.0,141.0,134.0,112.0,137.0,124.0,136.0,119.0,141.0,-42.67,2.0,75.97
Mornington,3931,Mornington Peninsula,337.0,389.0,509.0,623.0,566.0,386.0,243.0,151.0,122.0,193.0,-42.72,2.0,133.33
Mentone,3194,Kingston,56.0,62.0,61.0,37.0,33.0,47.0,34.0,30.0,30.0,32.0,-42.78,2.0,74.18
Grovedale,3216,Greater Geelong,70.0,23.0,39.0,34.0,27.0,37.0,50.0,66.0,46.0,40.0,-42.8,2.0,98.44
Berwick,3806,Casey,123.0,128.0,117.0,105.0,109.0,111.0,124.0,104.0,80.0,70.0,-43.05,2.0,90.4
Echuca,3564,Campaspe,197.0,242.0,159.0,173.0,140.0,97.0,111.0,91.0,105.0,112.0,-43.13,2.0,84.56
Bacchus Marsh,3340,Moorabool,74.0,55.0,54.0,71.0,50.0,39.0,47.0,101.0,59.0,42.0,-43.18,2.0,84.8
Carnegie,3163,Glen Eira,41.0,26.0,43.0,45.0,32.0,35.0,37.0,36.0,13.0,23.0,-43.8,2.0,67.63
Eaglehawk,3556,Greater Bendigo,41.0,48.0,31.0,35.0,21.0,48.0,17.0,24.0,21.0,23.0,-43.8,2.0,83.71
Chiltern,3683,Indigo,9.0,14.0,5.0,4.0,4.0,10.0,2.0,3.0,1.0,5.0,-43.96,2.0,128.57
Winchelsea,3241,Surf Coast,9.0,16.0,6.0,5.0,12.0,5.0,8.0,10.0,8.0,5.0,-43.96,2.0,106.62
Romsey,3434,Macedon Ranges,9.0,12.0,10.0,12.0,7.0,29.0,9.0,5.0,8.0,5.0,-43.96,2.0,99.35
Box Hill,3128,Whitehorse,124.0,80.0,76.0,66.0,95.0,95.0,78.0,101.0,69.0,69.0,-44.32,2.0,50.88
Stawell,3380,Northern Grampians,83.0,62.0,98.0,104.0,38.0,40.0,43.0,77.0,71.0,46.0,-44.52,2.0,97.85
Cremorne,3121,Yarra,29.0,11.0,24.0,16.0,12.0,16.0,60.0,11.0,13.0,16.0,-44.67,2.0,116.5
Portland,3305,Glenelg,136.0,118.0,116.0,81.0,85.0,99.0,86.0,141.0,100.0,75.0,-44.82,2.0,88.72
Northcote,3070,Darebin,91.0,108.0,107.0,83.0,91.0,89.0,71.0,89.0,73.0,50.0,-45.01,2.0,89.49
Leongatha,3953,South Gippsland,31.0,34.0,29.0,31.0,22.0,19.0,22.0,21.0,24.0,17.0,-45.02,2.0,80.0
North Melbourne,3051,Melbourne,177.0,220.0,156.0,127.0,126.0,130.0,104.0,96.0,71.0,97.0,-45.17,2.0,46.67
South Geelong,3220,Greater Geelong,22.0,21.0,16.0,12.0,28.0,26.0,16.0,26.0,3.0,12.0,-45.25,2.0,154.46
Cowes,3922,Bass Coast,86.0,82.0,58.0,45.0,41.0,42.0,29.0,27.0,28.0,47.0,-45.3,2.0,177.27
Dandenong North,3175,Greater Dandenong,112.0,87.0,82.0,86.0,116.0,82.0,93.0,96.0,56.0,61.0,-45.5,2.0,92.31
Bell Park,3215,Greater Geelong,24.0,33.0,23.0,21.0,16.0,12.0,39.0,36.0,26.0,13.0,-45.64,2.0,78.34
Meadow Heights,3048,Hume,85.0,46.0,108.0,117.0,87.0,61.0,72.0,97.0,57.0,46.0,-45.83,2.0,89.27
Camperdown,3260,Corangamite,26.0,18.0,11.0,14.0,22.0,16.0,16.0,20.0,41.0,14.0,-45.98,2.0,83.64
Heidelberg,3084,Banyule,178.0,76.0,60.0,55.0,83.0,102.0,104.0,45.0,48.0,96.0,-46.04,2.0,102.59
Footscray,3011,Maribyrnong,411.0,377.0,251.0,297.0,262.0,244.0,219.0,259.0,157.0,221.0,-46.22,2.0,66.0
Taylors Hill,3037,Melton,28.0,26.0,27.0,22.0,18.0,16.0,20.0,28.0,20.0,15.0,-46.26,2.0,68.51
Doncaster East,3109,Manningham,47.0,40.0,28.0,59.0,40.0,32.0,42.0,31.0,56.0,25.0,-46.71,2.0,99.05
Elwood,3184,Port Phillip,49.0,46.0,41.0,46.0,36.0,30.0,18.0,38.0,27.0,26.0,-46.84,2.0,73.33
Yinnar,3869,Latrobe,2.0,5.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,-47.62,2.0,155.68
Connewarre,3227,Greater Geelong,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,-47.62,2.0,364.08
New Gisborne,3438,Macedon Ranges,2.0,4.0,0.0,4.0,2.0,7.0,1.0,7.0,2.0,1.0,-47.62,2.0,64.0
Marysville,3779,Murrindindi,2.0,0.0,1.0,0.0,0.0,3.0,4.0,11.0,4.0,1.0,-47.62,2.0,444.44
Menzies Creek,3159,Yarra Ranges,2.0,3.0,2.0,8.0,0.0,0.0,0.0,3.0,0.0,1.0,-47.62,2.0,65.05
Merrigum,3618,Greater Shepparton,2.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,-47.62,2.0,54.83
Hamlyn Heights,3215,Greater Geelong,23.0,3.0,8.0,28.0,14.0,5.0,9.0,32.0,16.0,12.0,-47.62,2.0,121.18
Red Cliffs,3496,Mildura,50.0,49.0,38.0,31.0,42.0,31.0,75.0,16.0,27.0,26.0,-47.9,2.0,99.39
Bell Post Hill,3215,Greater Geelong,29.0,7.0,11.0,21.0,9.0,4.0,18.0,39.0,17.0,15.0,-48.11,1.0,115.7
Mount Beauty,3699,Alpine,4.0,3.0,10.0,2.0,1.0,4.0,2.0,5.0,0.0,2.0,-48.78,1.0,222.22
Penshurst,3289,Southern Grampians,4.0,5.0,3.0,3.0,0.0,4.0,1.0,0.0,3.0,2.0,-48.78,1.0,64.93
Clifton Hill,3068,Yarra,51.0,75.0,40.0,39.0,27.0,34.0,26.0,21.0,19.0,26.0,-48.92,1.0,92.62
Frankston North,3200,Frankston,122.0,103.0,98.0,115.0,87.0,69.0,59.0,55.0,53.0,62.0,-49.14,1.0,141.18
Heyfield,3858,Wellington,6.0,13.0,12.0,4.0,17.0,17.0,7.0,11.0,9.0,3.0,-49.18,1.0,117.5
Mont Albert,3127,Whitehorse,8.0,6.0,4.0,3.0,4.0,5.0,10.0,5.0,5.0,4.0,-49.38,1.0,103.27
Collingwood,3066,Yarra,170.0,206.0,180.0,145.0,144.0,119.0,133.0,148.0,109.0,86.0,-49.38,1.0,73.95
Sunshine,3020,Brimbank,331.0,275.0,274.0,220.0,230.0,253.0,353.0,234.0,168.0,167.0,-49.53,1.0,117.24
Keilor Park,3042,Brimbank,12.0,10.0,8.0,1.0,14.0,7.0,4.0,8.0,3.0,6.0,-49.59,1.0,108.79
White Hills,3550,Greater Bendigo,16.0,2.0,7.0,10.0,18.0,29.0,15.0,11.0,14.0,8.0,-49.69,1.0,83.93
Burnley,3121,Yarra,28.0,11.0,19.0,8.0,16.0,22.0,16.0,8.0,8.0,14.0,-49.82,1.0,121.29
Seddon,3011,Maribyrnong,28.0,16.0,5.0,19.0,17.0,15.0,9.0,8.0,7.0,14.0,-49.82,1.0,43.85
Forest Hill,3131,Whitehorse,30.0,22.0,25.0,13.0,17.0,19.0,12.0,13.0,7.0,15.0,-49.83,1.0,91.39
Torquay,3228,Surf Coast,54.0,47.0,29.0,31.0,21.0,48.0,41.0,38.0,41.0,27.0,-49.91,1.0,126.72
East Melbourne,3002,Melbourne,195.0,141.0,155.0,146.0,123.0,168.0,185.0,92.0,153.0,96.0,-50.74,1.0,225.14
Flemington,3031,Moonee Valley,139.0,98.0,135.0,95.0,103.0,154.0,81.0,37.0,60.0,67.0,-51.76,1.0,94.43
Derrimut,3026,Brimbank,25.0,9.0,22.0,22.0,21.0,16.0,25.0,30.0,16.0,12.0,-51.79,1.0,79.14
Maidstone,3012,Maribyrnong,46.0,45.0,43.0,56.0,51.0,24.0,34.0,31.0,51.0,22.0,-52.06,1.0,94.39
Yea,3755,Murrindindi,21.0,12.0,8.0,26.0,5.0,8.0,9.0,3.0,1.0,10.0,-52.13,1.0,134.62
Port Fairy,3284,Moyne,21.0,19.0,16.0,14.0,19.0,9.0,13.0,25.0,7.0,10.0,-52.13,1.0,181.25
Ballarat East,3350,Ballarat,42.0,26.0,15.0,19.0,19.0,15.0,50.0,46.0,24.0,20.0,-52.26,1.0,103.77
Coburg,3058,Merri-bek,156.0,118.0,103.0,98.0,120.0,120.0,156.0,112.0,68.0,74.0,-52.53,1.0,99.45
Eumemmerring,3177,Casey,17.0,14.0,12.0,27.0,12.0,16.0,12.0,9.0,10.0,8.0,-52.63,1.0,119.55
St Kilda,3182,Port Phillip,777.0,644.0,682.0,461.0,536.0,498.0,478.0,316.0,289.0,364.0,-53.15,1.0,69.84
Noble Park,3174,Greater Dandenong,329.0,294.0,197.0,232.0,189.0,196.0,159.0,150.0,157.0,154.0,-53.18,1.0,92.5
Kyneton,3444,Macedon Ranges,71.0,33.0,44.0,23.0,20.0,35.0,31.0,21.0,21.0,33.0,-53.45,1.0,141.19
Golden Square,3555,Greater Bendigo,69.0,44.0,50.0,81.0,51.0,59.0,61.0,49.0,48.0,32.0,-53.55,1.0,79.66
Sandringham,3191,Bayside,37.0,34.0,45.0,44.0,37.0,27.0,23.0,57.0,11.0,17.0,-53.91,1.0,101.03
Long Gully,3550,Greater Bendigo,48.0,27.0,42.0,39.0,24.0,50.0,33.0,38.0,26.0,22.0,-54.05,1.0,118.91
Delahey,3037,Brimbank,48.0,15.0,29.0,32.0,27.0,11.0,13.0,21.0,6.0,22.0,-54.05,1.0,78.26
Manifold Heights,3218,Greater Geelong,11.0,3.0,4.0,1.0,7.0,8.0,11.0,11.0,1.0,5.0,-54.05,1.0,75.4
Keilor,3036,Brimbank,20.0,13.0,19.0,14.0,19.0,7.0,18.0,12.0,7.0,9.0,-54.73,1.0,66.46
Richmond,3305,Yarra,482.0,473.0,407.0,396.0,411.0,407.0,419.0,366.0,279.0,218.0,-54.76,1.0,53.89
Koroit,3282,Moyne,16.0,6.0,7.0,4.0,6.0,3.0,5.0,12.0,8.0,7.0,-55.9,1.0,90.55
Woori Yallock,3139,Yarra Ranges,7.0,10.0,6.0,4.0,0.0,4.0,12.0,1.0,7.0,3.0,-56.34,1.0,86.52
Rochester,3561,Campaspe,7.0,9.0,17.0,17.0,7.0,3.0,4.0,12.0,7.0,3.0,-56.34,1.0,103.17
Yarra Glen,3775,Yarra Ranges,7.0,4.0,15.0,6.0,7.0,1.0,6.0,6.0,1.0,3.0,-56.34,1.0,82.14
Endeavour Hills,3802,Casey,106.0,72.0,80.0,63.0,62.0,60.0,35.0,58.0,59.0,46.0,-56.55,1.0,102.5
